Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2021/2/15,87,2,0,0,0,0,0,0,1,1,0,10,9,27,11,1,0,0,0,0,0,0,0,4,1,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2
2021/2/16,94,2,1,0,0,0,0,0,1,0,0,6,13,19,14,0,0,0,0,0,0,0,0,5,0,0,0,11,11,1,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,2,0
2021/2/17,78,3,0,0,0,0,0,0,0,0,2,6,10,27,6,0,0,0,0,0,0,0,0,5,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0
2021/2/18,59,3,1,1,0,0,0,2,2,1,0,7,2,11,4,0,0,1,0,0,0,4,0,6,0,2,2,2,2,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2021/2/19,84,6,0,0,1,0,0,0,0,3,0,10,4,27,8,0,0,0,0,0,0,0,0,3,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7
2021/2/20,57,0,0,0,0,0,0,0,1,1,0,9,6,17,7,0,0,0,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,3
2021/2/21,55,4,0,0,0,0,0,3,0,0,0,4,10,9,1,0,0,0,0,0,0,2,1,4,1,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,0
2021/2/22,55,5,0,0,1,0,0,0,0,0,0,3,11,11,6,0,0,0,0,0,0,1,0,4,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
2021/2/23,63,2,1,0,0,0,0,0,2,0,1,6,10,17,5,0,0,0,0,0,0,2,0,4,1,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
2021/2/24,75,4,0,0,0,0,0,1,1,1,0,4,11,23,8,1,0,1,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0
2021/2/25,85,4,0,0,0,0,0,0,0,0,0,9,7,30,7,0,0,0,0,0,0,1,0,1,1,1,0,6,8,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,4
2021/2/26,53,0,0,0,0,0,0,0,0,0,0,11,6,15,4,0,1,0,0,0,0,0,0,2,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
2021/2/27,27,2,0,0,0,0,0,1,3,0,0,5,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/2/28,46,2,0,0,0,0,0,0,1,0,0,7,3,19,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
2021/3/1,51,5,0,0,0,0,0,0,4,1,1,11,5,5,2,0,0,0,0,0,0,0,0,4,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2021/3/2,68,3,0,0,0,0,0,2,1,0,0,8,3,19,7,0,0,0,0,0,0,1,0,4,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0
2021/3/3,67,2,0,0,0,0,0,3,1,0,1,8,3,23,5,0,0,0,0,0,0,0,1,5,1,0,1,2,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2021/3/4,59,1,0,0,0,0,0,1,0,1,0,11,3,12,10,0,0,0,0,0,0,0,1,4,1,0,1,4,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2021/3/5,49,1,0,0,0,0,0,3,0,0,1,10,5,8,9,0,0,0,0,0,0,0,2,3,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2021/3/6,26,2,0,0,0,0,0,1,0,0,0,8,5,0,2,0,0,0,0,0,0,2,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/7,45,0,0,0,0,0,0,1,2,0,1,3,5,17,0,1,0,0,0,0,0,1,1,1,2,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2021/3/8,54,3,0,0,0,0,0,4,0,0,0,6,4,21,1,0,0,0,0,0,0,0,0,3,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0
2021/3/9,50,1,0,0,0,0,0,2,2,0,0,5,6,18,5,0,0,0,0,0,0,0,1,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021/3/10,49,3,0,0,0,0,0,2,0,0,1,2,4,18,11,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021/3/11,58,4,0,0,0,0,0,0,1,0,0,3,3,25,4,0,0,0,0,0,0,1,2,3,1,0,1,4,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2021/3/12,51,2,0,0,0,0,0,1,0,0,1,10,6,16,4,0,0,0,0,0,0,1,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021/3/13,30,1,0,0,0,0,0,4,0,0,0,9,0,3,5,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021/3/14,32,2,0,0,0,0,0,0,0,1,1,6,3,9,1,0,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2021/3/15,56,6,0,0,1,0,0,2,1,0,1,6,9,16,2,0,0,0,0,0,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0
2021/3/16,39,4,0,0,0,0,0,0,1,0,1,0,6,7,6,0,0,1,0,0,0,1,2,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
2021/3/17,41,0,0,0,1,0,1,2,0,1,0,1,6,12,6,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021/3/18,32,6,0,0,0,0,0,4,0,0,1,0,4,6,1,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021/3/19,22,4,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/3/20,23,2,0,0,0,0,0,1,0,0,0,8,0,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
2021/3/21,26,2,0,0,0,0,0,0,1,0,0,2,2,7,0,0,0,0,0,0,0,1,4,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/22,47,2,0,0,0,0,0,2,0,0,4,0,3,18,4,0,0,1,0,0,0,1,1,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
2021/3/23,30,2,0,0,0,0,0,1,1,0,1,0,2,6,3,1,0,0,0,0,0,0,0,1,0,0,1,1,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/3/24,29,3,0,0,0,0,0,1,0,0,0,0,7,7,3,0,0,0,0,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/25,31,2,0,0,0,0,0,2,1,0,0,3,1,15,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2021/3/26,32,0,0,0,1,0,0,0,0,0,0,4,4,16,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/3/27,30,1,0,0,1,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/3/28,25,1,0,0,1,0,0,0,0,0,0,0,3,12,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021/3/29,27,2,0,0,0,0,0,1,1,0,0,0,0,10,1,0,0,0,0,0,0,0,2,2,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/3/30,49,3,0,0,1,0,0,0,0,0,0,1,5,23,3,0,1,0,0,0,0,1,1,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2021/3/31,23,3,0,0,0,0,1,1,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/1,27,2,0,0,1,0,0,3,0,0,0,3,3,2,1,0,0,0,0,0,0,1,0,1,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/3,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021/4/4,18,0,0,0,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/4/5,30,6,0,0,1,0,0,0,0,0,0,3,3,6,1,0,0,1,0,0,1,1,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/6,22,4,0,0,1,0,0,0,0,0,2,2,1,4,1,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021/4/7,33,4,0,0,3,0,0,0,1,0,0,5,2,5,3,0,0,0,0,0,0,0,1,2,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021/4/8,20,4,0,0,2,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021/4/9,29,2,0,0,0,0,1,1,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,3,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/10,18,3,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/11,25,3,0,0,1,0,2,0,0,0,0,2,3,1,0,0,0,0,0,0,1,0,0,2,0,0,1,4,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
2021/4/12,44,3,0,0,0,3,2,0,1,0,0,0,5,7,1,0,0,0,0,0,3,0,0,0,1,0,0,8,0,1,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,1
2021/4/13,31,2,0,1,1,0,0,0,0,0,0,3,2,8,1,0,0,0,1,0,0,0,0,1,0,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/14,38,5,0,0,0,0,0,0,0,0,1,1,2,9,0,0,0,0,1,0,2,0,0,1,0,0,0,4,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021/4/15,46,4,0,0,1,0,2,0,0,0,0,5,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,16,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
2021/4/16,38,3,0,0,1,0,2,0,0,0,0,2,0,10,0,0,0,0,2,0,1,0,0,0,0,1,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/17,19,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021/4/18,30,4,0,0,3,0,1,0,1,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,1,3,4,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2021/4/19,39,4,0,0,2,0,1,1,0,0,0,3,7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0
2021/4/20,54,7,0,0,2,0,1,0,0,0,0,2,3,4,1,0,0,0,0,0,1,0,0,1,0,0,0,20,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2021/4/21,36,5,0,0,1,0,0,1,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,8,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2021/4/22,54,5,0,0,0,0,0,1,1,0,0,0,1,5,2,0,0,0,1,0,0,1,0,1,1,0,2,15,7,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3
2021/4/23,59,6,1,0,5,0,0,0,0,0,1,2,1,3,3,0,0,0,1,0,4,0,0,2,1,0,0,16,8,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2021/4/24,59,5,1,0,0,0,2,0,1,0,0,1,1,4,4,0,0,1,0,0,4,0,0,1,0,0,0,21,4,2,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0
2021/4/25,32,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2021/4/26,51,6,0,0,1,0,0,2,0,0,0,2,2,3,0,4,0,0,0,0,4,0,0,0,2,0,0,14,4,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1
2021/4/27,52,5,0,0,2,0,0,0,0,0,0,3,2,1,2,0,0,2,0,0,2,0,0,5,2,0,3,14,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2021/4/28,87,2,0,0,3,0,0,0,0,0,1,2,2,9,2,0,0,0,0,0,0,1,0,3,0,0,0,44,4,2,1,0,0,0,0,1,3,0,4,0,1,0,1,0,1,0,0,0
2021/4/29,35,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1,8,3,2,1,0,0,3,0,0,1,0,3,1,0,0,0,0,0,0,0,2
2021/4/30,67,1,0,0,0,0,0,1,1,0,0,0,2,6,2,0,0,2,0,0,0,0,0,1,1,0,0,41,2,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1
2021/5/1,65,6,1,1,3,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,5,0,0,16,13,0,1,0,0,0,1,2,1,0,4,0,2,0,0,1,0,0,0,0
2021/5/2,58,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,2,0,2,0,0,0,19,12,0,4,0,0,0,0,0,3,1,0,0,4,0,0,1,0,0,0,0
2021/5/3,50,5,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,2,0,0,0,3,1,3,0,0,1,20,2,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0
2021/5/4,47,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,2,0,25,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
2021/5/5,72,5,0,0,2,0,1,1,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,3,0,1,2,28,13,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0
2021/5/6,113,4,0,0,1,0,0,1,0,1,2,0,7,6,0,0,1,2,0,0,2,1,1,2,1,3,2,50,4,4,0,0,0,9,0,0,1,0,3,0,3,0,0,1,0,0,0,1
2021/5/7,121,3,2,1,0,0,0,0,0,0,0,2,5,6,6,0,0,4,0,0,0,0,0,3,0,0,0,41,39,0,1,0,0,0,0,0,2,0,1,0,4,0,1,0,0,0,0,0
2021/5/8,53,7,0,1,0,0,1,1,0,1,0,2,1,3,2,0,0,1,0,0,0,0,0,2,0,0,0,19,6,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0
2021/5/9,65,4,0,1,2,0,0,1,0,0,1,0,1,2,4,0,0,3,0,0,0,0,3,5,2,0,2,15,8,2,0,0,0,0,0,1,0,0,2,0,3,0,1,1,0,0,0,1
2021/5/10,123,5,0,0,0,0,0,0,0,1,2,1,6,3,4,2,1,0,0,0,0,2,2,3,2,0,1,55,19,3,0,0,0,0,0,0,1,0,3,0,2,1,1,0,2,1,0,0
2021/5/11,101,7,1,2,0,0,1,0,0,0,1,3,0,8,1,0,0,0,1,0,0,2,0,1,2,1,0,50,14,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1
2021/5/12,90,6,0,1,1,0,0,0,1,0,1,3,2,7,5,0,0,4,0,0,0,0,0,3,0,0,1,33,7,1,1,0,0,0,0,1,2,0,1,0,6,0,1,1,1,0,0,0
2021/5/13,110,8,0,0,0,0,0,1,1,0,0,0,3,2,2,0,0,1,0,0,0,0,1,2,1,1,1,33,22,3,0,0,0,19,1,1,0,1,0,0,4,0,1,0,1,0,0,0
2021/5/14,98,2,0,0,0,0,0,0,0,0,3,2,2,11,5,0,0,3,0,0,1,1,0,4,0,0,0,42,8,1,0,0,0,2,0,0,1,0,0,0,6,0,2,0,1,0,0,1
2021/5/15,45,5,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,15,7,1,0,0,0,1,0,0,1,0,2,0,1,0,2,0,0,0,0,0
2021/5/16,116,10,0,0,2,0,0,0,0,0,2,3,0,7,1,7,0,1,0,0,0,0,1,3,0,3,0,23,40,1,0,0,0,2,1,2,0,0,1,0,0,1,2,2,0,0,0,1
2021/5/17,228,8,0,1,2,2,0,0,1,0,2,1,2,11,3,0,0,0,0,0,1,2,0,9,1,2,0,33,129,1,0,0,0,1,0,0,2,0,0,0,5,0,0,3,2,0,0,4
2021/5/18,91,12,0,1,1,0,0,2,1,0,2,3,1,15,1,0,1,1,0,0,0,1,0,5,1,0,1,22,10,0,1,0,0,2,1,2,0,0,0,0,0,0,2,0,2,0,0,0
2021/5/19,110,9,0,0,1,0,0,0,0,0,1,1,1,13,2,0,1,0,0,0,0,2,0,5,1,0,2,32,21,0,0,0,0,4,2,0,0,0,1,0,8,1,1,0,0,0,0,1
2021/5/20,109,12,1,0,1,0,0,0,2,0,1,3,4,13,4,0,0,0,0,0,0,1,1,5,2,0,1,22,18,1,1,0,0,3,1,1,1,0,2,0,3,1,3,0,0,0,0,1
2021/5/21,88,5,0,1,0,1,0,0,1,0,1,4,3,5,4,0,0,0,0,0,0,1,0,8,0,1,0,24,14,1,0,0,0,3,0,1,1,0,1,0,6,0,1,1,0,0,0,0
2021/5/22,62,11,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,14,9,2,2,0,0,4,0,0,1,0,0,0,3,0,0,2,1,0,0,0
2021/5/23,86,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,35,8,2,1,0,0,2,2,1,0,0,0,0,6,0,0,1,0,0,1,0
2021/5/24,98,9,0,0,0,0,0,3,0,0,2,1,3,9,1,2,1,1,0,0,0,3,1,4,0,1,2,27,15,2,0,0,0,3,0,0,0,0,1,0,5,0,1,1,0,0,0,0
2021/5/25,105,13,1,0,0,0,1,2,1,0,3,0,4,5,1,0,0,2,0,0,0,1,1,10,0,3,0,27,17,2,1,0,0,2,0,2,0,0,0,0,2,0,1,0,2,0,1,0
2021/5/26,113,11,0,0,0,0,1,2,1,0,1,1,3,11,6,0,0,0,0,0,4,2,1,13,0,0,1,30,12,0,1,0,0,3,0,0,0,0,0,0,6,1,0,0,2,0,0,0
2021/5/27,106,17,1,0,1,0,0,0,0,3,2,3,1,6,1,0,0,0,0,0,3,2,0,15,0,0,4,13,10,4,1,0,0,2,6,0,0,0,0,0,5,0,0,3,3,0,0,0
2021/5/28,101,12,0,0,0,0,1,1,2,0,1,0,0,6,4,0,0,1,0,0,0,3,0,13,1,0,2,31,9,1,0,0,0,1,1,0,0,0,0,0,8,0,1,0,2,0,0,0
2021/5/29,47,15,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,2,0,6,1,0,0,8,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/5/30,81,19,0,1,0,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8,1,0,0,16,9,0,0,0,0,2,4,2,0,0,0,0,8,0,1,0,0,0,0,2
2021/5/31,91,16,0,0,0,0,0,0,1,0,1,3,2,7,2,0,1,1,0,0,1,2,1,6,1,1,2,21,11,0,0,0,0,1,1,2,0,1,0,0,4,0,1,0,0,0,0,1
2021/6/1,105,10,0,0,0,0,1,0,1,0,0,4,2,13,2,3,0,0,0,0,0,1,0,12,0,1,2,27,10,0,1,0,0,0,3,0,0,1,0,0,4,0,1,1,3,1,0,1
2021/6/2,119,18,0,0,0,0,1,3,0,0,0,3,5,16,10,0,0,2,0,0,1,1,0,13,0,0,1,19,4,2,0,0,0,2,3,1,1,0,1,0,4,1,1,3,2,0,0,1
2021/6/3,85,7,0,0,0,2,0,2,1,0,1,0,3,4,6,1,0,0,0,0,0,0,0,8,0,0,3,22,5,1,0,0,0,1,3,0,0,0,1,1,7,1,0,2,3,0,0,0
2021/6/4,74,16,0,1,0,0,2,3,0,0,2,5,0,8,6,0,0,0,0,0,0,1,0,8,0,1,1,8,3,0,0,0,0,1,4,0,1,0,0,0,2,0,0,1,0,0,0,0
2021/6/5,51,12,0,0,0,0,0,1,1,0,2,1,1,5,1,0,0,1,0,0,0,0,0,7,0,0,2,5,6,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,1,0
2021/6/6,71,15,0,0,1,2,0,0,1,1,1,1,1,3,1,0,0,0,0,1,0,2,1,4,0,0,0,15,8,1,0,0,0,2,1,1,0,0,0,0,3,1,0,3,0,0,0,1
2021/6/7,98,19,0,0,0,0,0,0,1,0,1,4,1,10,3,0,1,0,0,0,2,1,2,8,0,0,2,25,9,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,3,0,1,0
2021/6/8,98,16,0,0,0,0,1,2,2,1,0,2,0,7,5,5,0,1,0,0,0,4,2,7,0,1,2,27,4,0,2,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,2
2021/6/9,66,11,0,0,0,0,0,0,0,0,1,3,1,6,2,1,0,0,0,0,0,0,0,8,1,0,1,17,5,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2021/6/10,69,17,0,0,0,1,0,0,0,0,1,4,0,8,1,0,0,0,0,0,0,1,0,9,0,0,1,11,9,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/6/11,56,15,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,1,0,0,2,0,0,6,0,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
2021/6/12,38,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,1,0,0,0,3,0,7,0,1,0,6,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0
2021/6/13,55,13,0,0,0,1,0,3,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1,2,1,1,0,10,3,1,1,0,0,0,3,2,0,1,0,1,0,0,0,1,0,0,0,4
2021/6/14,61,18,0,0,0,0,0,0,1,0,0,2,2,12,0,1,0,0,0,0,1,1,0,5,0,1,1,4,4,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0
2021/6/15,82,8,1,0,1,0,0,0,2,0,0,3,0,12,6,0,0,0,0,0,0,1,1,6,0,1,2,19,5,0,0,0,1,2,1,0,0,1,0,0,6,0,1,1,1,0,0,0
2021/6/16,51,4,0,0,0,0,0,0,0,0,0,1,3,7,1,0,0,2,0,0,0,1,0,9,0,1,1,4,2,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,4
2021/6/17,45,3,0,0,0,0,0,1,1,1,0,1,1,2,2,0,0,0,0,0,0,0,2,7,0,0,1,17,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2021/6/18,34,6,0,0,1,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,1,0,0,6,0,0,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2021/6/19,23,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,0
2021/6/20,32,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,13,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0
2021/6/21,42,12,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,2,1,6,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4
2021/6/22,57,11,0,0,1,0,0,0,0,0,0,1,0,10,2,0,0,0,0,1,0,0,1,4,0,1,1,15,2,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0
2021/6/23,45,4,0,0,1,0,0,0,0,0,1,2,1,3,2,0,0,1,0,0,0,0,1,2,0,0,2,11,3,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,4
2021/6/24,28,4,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,2,5,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,4
2021/6/25,31,5,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,1,0,2,0,0,1,7,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/6/26,13,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/6/27,35,4,0,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,14,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2
